,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
,"Jis College of Engineering, Kalyani, Nadia",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,61440,93914
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,675068,776528
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,79810,107439
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Technology - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25420,26702
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,347380,632420
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,51829,85209
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,91417,91417
,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,23560,24985
,"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,40366,47597
,"Mckv Institute of Engineering, Liluah, Howrah",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,440561,611407
,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,206897,341262
,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,73711,109531
,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,19219,21485
,"Mckv Institute of Engineering, Liluah, Howrah",Mechanical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,1050793,1050793
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,18548,52916
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,16736,16774
,"Mckv Institute of Engineering, Liluah, Howrah",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,258267,597498
,"Mckv Institute of Engineering, Liluah, Howrah",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,83893,109812
,"Mckv Institute of Engineering, Liluah, Howrah",Electronics & Communication Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,23792,23792
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,46132,73481
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,21209,21209
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,62656,106590
,"Mckv Institute of Engineering, Liluah, Howrah",Computer Science & Engineering (Data Science)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,24377,24377
,"Meghnad Saha Institute of Technology, Kolkata",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,17701,17701
,"Meghnad Saha Institute of Technology, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,311046,519084
,"Meghnad Saha Institute of Technology, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,42854,82170
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,210652,278383
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,30912,50802
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,13037,13440
,"Meghnad Saha Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,490900,534569
,"Meghnad Saha Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,68301,103244
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Cyber Security),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,306804,493140
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Cyber Security),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,64585,108973
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Cyber Security) (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,16053,16405
,"Meghnad Saha Institute of Technology, Kolkata",ELECTRONICS & COMPUTER SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,685809,727925
,"Meghnad Saha Institute of Technology, Kolkata",ELECTRONICS & COMPUTER SCIENCE - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25130,25130
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,300218,338261
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,25568,82129
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,13864,13864
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,384663,450234
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,50191,109852
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Data Science)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,15974,15974
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science And Business System,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,572475,1043082
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science And Business System  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,21069,21069
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (IOT),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,437756,827084
,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (IOT),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,80322,80322
,"Meghnad Saha Institute of Technology, Kolkata",ARTIFICIAL INTELLIGENCE (AI) AND DATA SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,325845,487166
,"Meghnad Saha Institute of Technology, Kolkata",ARTIFICIAL INTELLIGENCE (AI) AND DATA SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,59810,108024
,"Murshidabad College of Engineering & Technology, Murshidabad",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,573473,783118
,"Murshidabad College of Engineering & Technology, Murshidabad",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,65887,110567
,"Murshidabad College of Engineering & Technology, Murshidabad",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,35093,43153
,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,1023066,1023066
,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,97487,110314
,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,232891,306441
,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,33414,49561
,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,52763,63829
,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,12005,13249
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,156517,221440
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,20320,25499
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,25681,29266
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,8877,9656
,"Narula Institute of Technology, Agarpara, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,347271,610921
,"Narula Institute of Technology, Agarpara, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,47636,110270
,"Narula Institute of Technology, Agarpara, Kolkata",Electronics & Communication Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,17402,17402
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,224159,337214
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,36736,56983
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,63356,69101
,"Narula Institute of Technology, Agarpara, Kolkata",ELECTRONICS & COMPUTER SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,324949,563985
,"Narula Institute of Technology, Agarpara, Kolkata",ELECTRONICS & COMPUTER SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,64020,92271
,"Narula Institute of Technology, Agarpara, Kolkata",ELECTRONICS & COMPUTER SCIENCE,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,107069,107069
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,221670,339603
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,31736,48556
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,52948,56143
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,13970,14184
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,235945,318043
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,35494,54410
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,67384,76183
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Data Science)  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,14847,15799
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science And Business System,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,364843,475693
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science And Business System,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,55994,106141
,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science And Business System  (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,18817,18852
,"Netaji Subhas Engineering College, Garia, Kolkata",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,1142441,1142441
,"Netaji Subhas Engineering College, Garia, Kolkata",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,422764,1070301
,"Netaji Subhas Engineering College, Garia, Kolkata",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,76732,100092
,"Netaji Subhas Engineering College, Garia, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,148276,203973
,"Netaji Subhas Engineering College, Garia, Kolkata",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,17341,27473
,"Netaji Subhas Engineering College, Garia, Kolkata",Information Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,8109,8292
,"Netaji Subhas Engineering College, Garia, Kolkata",Mechanical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,529035,529035
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,86566,137143
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,12210,17298
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,105732,107236
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,6907,7112
,"Netaji Subhas Engineering College, Garia, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,207331,259013
,"Netaji Subhas Engineering College, Garia, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,30446,48211
,"Netaji Subhas Engineering College, Garia, Kolkata",Electronics & Communication Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,11186,12706
,"Netaji Subhas Engineering College, Garia, Kolkata",Biomedical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,583941,949195
,"Netaji Subhas Engineering College, Garia, Kolkata",Biomedical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,88118,109494
,"Netaji Subhas Engineering College, Garia, Kolkata",Biomedical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25532,33683
,"Netaji Subhas Engineering College, Garia, Kolkata",Applied Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,353363,467008
,"Netaji Subhas Engineering College, Garia, Kolkata",Applied Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,78236,95376
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering (Cyber Security),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,175601,177687
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering (Cyber Security),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,25875,35881
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering (Cyber Security) (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,12525,12711
,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,154719,207717
